RA30;CODIGO_INVENTARIO;CODIGO_SEGMENTO_PISTA;CODIGO_PAVIMENTO;CODIGO_VOLUME;CODIGO_ROTA;DATA_ANALISE;NOME_RUA;COMPRIMENTO;LARGURA_PISTA;IDADE;ANO_ULTIMA_MR;CODIGO_MR;CODIGO_POCOVISITA;CODIGO_INTERFERENCIA;CODIGO_CALCADA;CODIGO_DRENAGEM;CODIGO_SUBLEITO;CODIGO_ESTRUTURA;CODIGO_SENTIDO;CODIGO_GRID;DA_RUA;ATE_RUA;NUMERO_FAIXAS;RAIZ;BOCA_LOBO;CODIGO_CONDICAO_DRENAGEM;CODIGO_ESTACIONAMENTO;CODIGO_MEIOFIO;CODIGO_CONDICAO_MEIOFIO;CODIGO_CONDICAO_CALCADA;CODIGO_HIERARQUIA;VELOCIDADE_VIA;VEICULOS_PESADOS;
1;14128;19757;1;3;;24/08/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;4;40;5;
1;14125;19758;1;3;;24/08/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;4;40;5;
1;14124;19759;1;3;;24/08/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;2;1;3;2;4;40;5;
1;14130;19760;1;3;;24/08/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;2;1;3;3;4;40;5;
1;16084;19761;1;3;;23/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;7;
1;17605;19763;1;2;;07/10/10;;;10;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;17627;19764;1;3;;07/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;17610;19765;1;2;;07/10/10;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;3;3;60;15;
1;17609;19766;1;3;;07/10/10;;;10;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;17612;19769;1;3;;07/10/10;;;10;;;;;;1;1;3;;1;;;;2;N;S;3;1;1;3;3;4;40;10;
1;18056;19771;1;4;;13/10/10;;;10;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;18154;19774;1;3;;13/10/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;2;1;2;2;4;40;7;
1;18150;19776;1;3;;13/10/10;;;10;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;18518;19779;1;2;;15/10/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;2;3;3;3;3;60;15;
1;18519;19780;1;2;;15/10/10;;;10;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;10;
1;41703;16704;1;1;;05/07/11;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;3;60;10;
1;16937;21111;1;3;;29/09/10;;;5;;;;;;3;1;3;;1;;;;1;N;N;3;2;3;3;3;4;40;5;
1;12669;21117;1;4;;04/08/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;15;
1;12169;21119;1;4;;29/07/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;7;
1;12170;21120;1;4;;29/07/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;7;
1;10298;21122;1;4;;07/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;9921;21123;1;5;;25/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;5;
1;9922;21124;1;5;;25/06/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;13192;21158;1;3;;10/08/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;4;60;15;
1;13477;21159;1;5;;12/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;3;3;3;5;30;5;
1;13478;21160;1;5;;12/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;3;3;3;5;30;5;
1;10692;21161;1;5;;13/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;5;30;5;
1;10323;21162;1;5;;07/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;10322;21163;1;5;;07/07/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;1;
1;10321;21164;1;5;;07/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;1;
1;10320;21165;1;5;;07/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;10325;21166;1;5;;07/07/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;5;30;5;
1;10324;21167;1;5;;07/07/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;5;
1;10691;21168;1;4;;13/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;5;
1;10319;21169;1;5;;07/07/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;5;
1;13481;21170;1;4;;12/08/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;13479;21171;1;5;;12/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;13480;21172;1;5;;12/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;10339;21173;1;4;;07/07/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;10824;21174;1;3;;14/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;10;
1;19934;21175;6;5;;04/11/10;;;7,5;;;;;;2;2;2;;2;;;;2;N;N;;2;2;;;5;30;1;
1;10670;21176;1;5;;13/07/10;;;7,5;;;;2;;2;1;3;;2;;;;2;N;N;3;2;2;;;5;30;1;
1;10672;21177;1;5;;13/07/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;2;2;2;;;5;30;1;
1;10673;21178;1;5;;13/07/10;;;7,5;;;;2;;2;1;3;;2;;;;2;N;N;3;2;2;;;5;30;1;
1;10233;21179;1;4;;07/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;14631;21186;1;3;;27/08/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;7;
1;14360;21187;1;1;;25/08/10;;;21;;;;;;1;1;3;;1;;;;6;N;S;3;2;1;3;3;3;60;20;
1;11547;21188;1;3;;22/07/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;3;3;3;4;40;15;
1;11714;21189;1;3;;26/07/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;3;
1;11739;21190;1;4;;26/07/10;;;5;;;;2;;1;1;3;;1;;;;1;N;N;3;2;1;3;3;4;40;2;
1;11738;21191;1;4;;26/07/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;2;
1;11737;21192;1;3;;26/07/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;3;3;3;4;40;3;
1;11733;21193;1;4;;26/07/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;3;
1;11735;21194;1;4;;26/07/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;3;
1;41521;15169;1;2;;01/07/11;;;10;;;;;;1;1;3;;1;;;;3;S;S;3;3;1;3;2;3;60;10;
1;12351;16870;1;4;;02/08/10;;;5;;;;;;3;1;3;;1;;;;1;N;N;3;2;3;3;1;4;40;5;
1;12352;16871;1;4;;02/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;11949;16872;1;3;;28/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;4;40;2;
1;17124;16875;1;3;;01/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;4;40;15;
1;18299;16877;1;3;;15/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;4;40;5;
1;17705;16878;1;3;;07/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;3;3;3;3;4;40;5;
1;17958;16879;1;3;;11/10/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;2;;;4;40;10;
1;18024;16880;1;3;;13/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;5;
1;18947;16881;1;5;;21/10/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;18924;16882;1;3;;21/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;4;40;15;
1;19304;16883;1;3;;26/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;4;40;15;
1;19198;16884;1;5;;25/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;19733;16885;1;3;;01/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;2;2;1;3;;4;40;15;
1;21326;16887;1;2;;02/12/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;3;60;15;
1;21328;16888;1;2;;02/12/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;4;60;10;
1;14621;16889;1;1;;27/08/10;;;14;;;;;;1;1;3;;1;;;;4;N;S;3;2;1;3;3;3;60;20;
1;14484;16891;1;2;;30/08/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;3;60;15;
1;14655;16892;1;4;;30/08/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;2;
1;13194;16894;1;3;;10/08/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;4;60;15;
1;14820;16895;2;2;;31/08/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;3;60;10;
1;20657;16896;1;4;;17/11/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;5;
1;20722;16897;1;3;;17/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;1;
1;20692;16898;1;1;;17/11/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;3;60;10;
1;20951;16917;1;5;;22/11/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;2;
1;20106;16918;1;5;;09/11/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;11669;16930;1;5;;23/07/10;;;5;;;;1;;3;1;3;;1;;;;1;N;N;3;2;1;3;3;5;30;5;
1;20557;16934;1;4;;12/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;15585;16935;1;4;;15/09/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;5;
1;14401;16936;1;4;;26/08/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;4;40;5;
1;15581;16937;1;4;;15/09/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;1;1;3;2;5;30;5;
1;15586;16938;1;4;;15/09/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;1;1;3;2;5;30;5;
1;15593;16939;1;4;;15/09/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;1;1;3;2;5;30;5;
1;12727;16940;1;4;;05/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;12723;16941;1;4;;05/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;20949;16942;1;5;;22/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;2;
1;16644;16944;6;5;;28/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;1;
1;10781;16946;1;3;;14/07/10;;;14;;;;;;2;1;3;;2;;;;4;N;S;3;2;1;3;;3;60;3;
1;10782;16947;1;3;;14/07/10;;;20;;;;;;2;1;3;;2;;;;4;N;N;3;2;1;3;;3;60;3;
1;15725;16949;1;3;;16/09/10;;;7,5;;;;1;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;1;
1;15957;16950;2;2;;20/09/10;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;2;3;60;5;
1;20124;16951;1;5;;09/11/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;20119;16952;1;5;;09/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;1;
1;20123;16953;1;5;;09/11/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;2;
1;41485;15735;1;2;;30/06/11;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;3;1;3;2;3;60;10;
1;20352;18411;1;5;;11/11/10;;;7,5;;;;;;1;1;2;;2;;;;2;N;S;3;2;1;2;3;5;30;1;
1;21098;18415;1;5;;24/11/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;5;30;2;
1;13457;18416;1;3;;12/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;5;30;7;
1;21066;18419;1;5;;24/11/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;2;3;3;3;5;30;1;
1;21161;18420;1;5;;25/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;2;;;5;30;2;
1;21188;18421;1;5;;25/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;5;30;1;
1;15388;18423;1;3;;13/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;10;
1;15409;18424;1;3;;13/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;3;60;10;
1;15422;18425;1;5;;13/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;3;60;10;
1;15446;18428;1;3;;13/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;3;60;7;
1;14603;18430;1;4;;27/08/10;;;5;;;;1;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;5;30;5;
1;13572;18433;1;4;;13/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;3;3;3;5;30;7;
1;14340;18434;1;3;;25/08/10;;;14;;;;;;2;1;3;;2;;;;4;N;S;3;2;1;3;;3;60;20;
1;14341;18435;1;5;;25/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;1;
1;14342;18436;1;5;;25/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;1;
1;20648;18443;1;4;;17/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;1;3;;4;40;5;
1;20911;18444;1;2;;10/08/11;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;3;60;10;
1;16145;18445;1;4;;21/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;16144;18446;1;4;;21/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;16027;18447;1;3;;20/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;15;
1;16230;18448;1;3;;22/09/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;7;
1;20625;18450;1;4;;16/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;1;3;;4;40;5;
1;21136;18451;1;4;;25/11/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;5;
1;21296;18453;1;5;;01/12/10;;;7,5;;;;2;;2;1;3;;2;;;;2;N;S;3;2;1;3;;5;30;1;
1;20689;18454;1;5;;17/11/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;20114;18455;1;5;;09/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;;2;1;3;;5;30;1;
1;20109;18456;1;5;;09/11/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;20110;18457;1;5;;09/11/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;2;5;30;1;
1;20005;18460;1;2;;08/11/10;;;7,5;;;;2;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;3;
1;20003;18461;1;2;;08/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;5;
1;19852;18462;1;2;;03/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;5;
1;21252;18463;1;2;;29/11/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;3;60;15;
1;20002;18464;1;2;;08/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;5;
1;20001;18465;1;2;;08/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;5;
1;19593;18466;1;2;;29/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;5;
1;19590;18467;1;2;;29/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;5;
1;19583;18468;1;2;;29/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;5;
1;14994;18469;1;3;;02/09/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;2;1;3;3;3;60;5;
1;15067;18470;1;3;;06/09/10;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;2;1;3;3;3;60;5;
1;15402;18471;1;5;;13/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;7;
1;20499;18472;1;4;;12/11/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;5;
1;20587;18473;1;4;;12/11/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;5;
1;20502;18474;1;3;;12/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;10;
1;20514;18475;1;2;;12/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;5;
1;20516;18476;1;2;;12/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;10;
1;20500;18477;1;4;;12/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;4;40;5;
1;19359;18478;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;2;;;4;40;2;
1;19364;18483;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;2;;;5;30;2;
1;19363;18484;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;S;N;3;2;1;2;;4;40;5;
1;19357;18489;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;4;40;5;
1;19358;18490;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;2;;;4;40;2;
1;19367;18491;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;1;
1;19366;18492;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;2;;;5;30;2;
1;19370;18493;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;4;40;5;
1;20556;18495;1;4;;12/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;5;
1;20507;18496;1;4;;12/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;4;40;5;
1;20508;18497;1;4;;12/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;20558;18498;1;3;;12/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;2;2;1;2;;4;40;5;
1;20315;18499;1;5;;11/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;2;
1;20267;18500;1;4;;10/11/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;2;3;4;40;5;
1;20018;18502;1;5;;08/11/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;5;30;2;
1;10780;18513;1;3;;14/07/10;;;14;;;;;;2;1;3;;2;;;;4;N;N;3;2;1;3;;3;60;3;
1;20515;18514;1;5;;12/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;5;30;1;
1;20586;18515;1;5;;12/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;2;;4;40;2;
1;20583;18516;1;5;;12/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;4;40;5;
1;41489;16376;1;2;;30/06/11;;;10;;;;;;1;1;3;;1;;;;3;N;N;3;2;1;3;3;3;60;10;
1;18517;19781;1;2;;15/10/10;;;10;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;10;
1;18223;19784;1;3;;14/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;3;1;3;3;4;40;10;
1;18650;19786;1;3;;19/10/10;;;10;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;18647;19787;1;3;;19/10/10;;;10;;;;;;1;1;3;;1;;;;2;N;N;2;2;1;3;3;4;40;10;
1;18557;19791;1;2;;18/10/10;;;10;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;18559;19794;1;2;;18/10/10;;;10;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;14094;19796;1;3;;20/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;13786;19797;1;3;;17/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;2;
1;13845;19798;1;3;;18/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;2;
1;13740;19799;1;3;;17/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;13737;19800;1;3;;17/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;13738;19801;1;3;;17/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;13739;19802;1;3;;17/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;14097;19803;1;3;;20/05/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;14101;19804;1;3;;20/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;13840;19805;1;3;;18/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;2;
1;13784;19806;1;1;;17/08/10;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;2;1;3;1;3;30;20;
1;13899;19807;1;2;;18/08/10;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;2;1;3;2;3;60;20;
1;13977;19808;1;3;;19/08/10;;;10;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;13978;19809;1;3;;19/08/10;;;10;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;13790;19810;1;3;;17/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;5;
1;13791;19811;1;3;;17/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;2;4;40;5;
1;13789;19812;1;3;;17/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;2;
1;13788;19813;1;3;;17/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;13758;19814;1;3;;17/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;13755;19815;1;3;;17/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;13632;19816;1;4;;16/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;2;
1;13631;19817;1;4;;16/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;2;
1;13634;19818;1;4;;16/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;2;
1;13658;19819;1;3;;16/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;13659;19820;1;3;;16/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;13660;19821;1;3;;16/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;2;
1;13363;19822;1;4;;11/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;2;;;4;40;5;
1;13356;19823;1;3;;11/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;2;;;4;40;5;
1;13357;19824;1;4;;11/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;2;;;4;40;5;
1;13362;19825;1;3;;11/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;2;;;4;40;5;
1;13385;19826;1;4;;12/08/10;;;5;;;;;;3;1;3;;1;;;;1;N;N;3;2;3;3;3;5;30;2;
1;13389;19827;1;4;;12/08/10;;;5;;;;;;3;1;3;;1;;;;1;N;S;3;2;3;3;3;5;30;2;
1;13386;19828;1;4;;12/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;5;30;2;
1;13345;19829;1;3;;11/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;13370;19830;1;3;;12/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;13346;19831;1;3;;11/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;13009;19832;1;3;;09/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;5;
1;13006;19833;1;3;;09/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;13007;19834;1;3;;09/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;58;
1;12735;19835;1;3;;05/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;5;
1;12737;19836;1;3;;05/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;12738;19837;1;3;;05/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
