RA30;CODIGO_DEFEITO;FAIXA_ANALISADA;EXTENSAO;VERIFICAR;CODIGO_SEVERIDADE;CODIGO_TIPO_DEFEITO;PD_AVALIADOR;PD_PONDERADOS;CODIGO_AVALIACAO;FATOR_UTILIZADO;CODIGO_SEGMENTO_PISTA;
1;63126;0;5;N;2;7;1;2;18587;2;15241;
1;63125;0;25;N;1;7;0;0;18587;2;15241;
1;63124;0;30;N;1;1;1;2;18587;2;15241;
1;63139;0;15;N;1;7;1;2;18590;2;15242;
1;63142;0;13,3;N;3;13;3;7,5;18590;2,5;15242;
1;63138;0;15;N;1;1;1;2;18590;2;15242;
1;63140;0;186,16;N;1;13;0;0;18590;2,5;15242;
1;63141;0;53,19;N;2;13;0;0;18590;2,5;15242;
1;61731;0;51,62;N;3;13;5;12,5;18251;2,5;15243;
1;61729;0;309,72;N;1;13;0;0;18251;2,5;15243;
1;72503;0;487,66;N;1;13;0;0;20806;2,5;12783;
1;72504;0;243,83;N;2;13;3;7,5;20806;2,5;12783;
1;72500;0;10;N;1;1;2;4;20806;2;12783;
1;73389;0;125,58;N;1;13;0;0;21043;2,5;12784;
1;73390;0;62,79;N;2;13;3;7,5;21043;2,5;12784;
1;73388;0;5;N;1;1;1;2;21043;2;12784;
1;73406;0;10;N;1;1;2;4;21048;2;12786;
1;73408;0;95,26;N;2;13;3;7,5;21048;2,5;12786;
1;49720;0;129,94;N;2;13;3;7,5;15391;2,5;20940;
1;49719;0;86,63;N;1;13;0;0;15391;2,5;20940;
1;49718;0;40;N;2;1;4;8;15391;2;20940;
1;49717;0;40;N;1;1;0;0;15391;2;20940;
1;49705;0;5;N;3;9;5;2,5;15388;0,5;20941;
1;49707;0;185,16;N;2;13;3;7,5;15388;2,5;20941;
1;49706;0;123,44;N;1;13;0;0;15388;2,5;20941;
1;49703;0;10;N;1;1;0;0;15388;2;20941;
1;49704;0;20;N;2;1;3;6;15388;2;20941;
1;49617;0;53,69;N;2;13;3;7,5;15363;2,5;20942;
1;49616;0;53,69;N;1;13;0;0;15363;2,5;20942;
1;49614;0;5;N;1;1;1;2;15363;2;20942;
1;49615;0;10;N;1;7;2;4;15363;2;20942;
1;49658;0;15;N;1;1;2;4;15374;2;20944;
1;49659;0;74,79;N;1;13;0;0;15374;2,5;20944;
1;49660;0;112,19;N;2;13;4;10;15374;2,5;20944;
1;49712;0;60,47;N;2;13;2;5;15389;2,5;20945;
1;49711;0;60,47;N;1;13;0;0;15389;2,5;20945;
1;49710;0;20;N;1;7;2;4;15389;2;20945;
1;49709;0;2;N;2;1;3;6;15389;2;20945;
1;49708;0;5;N;1;1;0;0;15389;2;20945;
1;49672;0;23,81;N;2;13;4;10;15378;2,5;20946;
1;49671;0;23,81;N;1;13;0;0;15378;2,5;20946;
1;49665;0;22,62;N;1;13;0;0;15376;2,5;20947;
1;49666;0;22,62;N;2;13;3;7,5;15376;2,5;20947;
1;49664;0;5;N;1;1;1;2;15376;2;20947;
1;49662;0;26,63;N;1;13;0;0;15375;2,5;20948;
1;49661;0;10;N;2;7;3;6;15375;2;20948;
1;49663;0;26,63;N;2;13;2;5;15375;2,5;20948;
1;49668;0;10;N;1;7;2;4;15377;2;20949;
1;49669;0;28,14;N;1;13;0;0;15377;2,5;20949;
1;49670;0;28,14;N;2;13;3;7,5;15377;2,5;20949;
1;49667;0;20;N;1;1;2;4;15377;2;20949;
1;49713;0;10;N;1;1;2;4;15390;2;20950;
1;49715;0;33,84;N;1;13;0;0;15390;2,5;20950;
1;49714;0;10;N;1;7;2;4;15390;2;20950;
1;49716;0;50,77;N;2;13;3;7,5;15390;2,5;20950;
1;49656;0;23,35;N;1;13;0;0;15373;2,5;20951;
1;49654;0;5;N;1;1;1;2;15373;2;20951;
1;49657;0;23,35;N;2;13;3;7,5;15373;2,5;20951;
1;49655;0;10;N;2;7;3;6;15373;2;20951;
1;49644;0;19,59;N;1;13;0;0;15370;2,5;20952;
1;49645;0;19,59;N;2;13;3;7,5;15370;2,5;20952;
1;49643;0;5;N;1;1;2;4;15370;2;20952;
1;49652;0;22,61;N;1;13;0;0;15372;2,5;20953;
1;49651;0;1;N;1;1;1;2;15372;2;20953;
1;49653;0;33,91;N;2;13;4;10;15372;2,5;20953;
1;49640;0;10;N;1;7;2;4;15369;2;20954;
1;49641;0;25,92;N;1;13;0;0;15369;2,5;20954;
1;49642;0;12,96;N;2;13;3;7,5;15369;2,5;20954;
1;49639;0;5;N;2;1;3;6;15369;2;20954;
1;49638;0;3;N;1;1;0;0;15369;2;20954;
1;49648;0;25,16;N;1;13;0;0;15371;2,5;20955;
1;49650;0;6,29;N;3;13;4;10;15371;2,5;20955;
1;49646;0;10;N;2;1;3;6;15371;2;20955;
1;49649;0;37,73;N;2;13;0;0;15371;2,5;20955;
1;49647;0;30;N;1;7;2;4;15371;2;20955;
1;49628;0;18,19;N;1;13;0;0;15366;2,5;20956;
1;49629;0;18,19;N;2;13;3;7,5;15366;2,5;20956;
1;49627;0;10;N;1;1;1;2;15366;2;20956;
1;49695;0;28,23;N;1;13;0;0;15385;2,5;20957;
1;49696;0;42,34;N;2;13;4;10;15385;2,5;20957;
1;49680;0;5;N;1;1;1;2;15381;2;20958;
1;49681;0;10;N;2;7;3;6;15381;2;20958;
1;49683;0;19,14;N;2;13;3;7,5;15381;2,5;20958;
1;49682;0;19,14;N;1;13;0;0;15381;2,5;20958;
1;50143;0;214,1;N;1;13;0;0;15490;2,5;20959;
1;50144;0;107,05;N;2;13;2;5;15490;2,5;20959;
1;50142;0;10;N;1;1;2;4;15490;2;20959;
1;57096;0;35;N;1;7;0;0;17125;2;20960;
1;57099;0;688,81;N;1;13;0;0;17125;2,5;20960;
1;57100;0;196,8;N;2;13;2;5;17125;2,5;20960;
1;57098;0;1;N;1;8;1;1;17125;1;20960;
1;57094;0;30;N;1;1;0;0;17125;2;20960;
1;57095;0;15;N;2;1;2;4;17125;2;20960;
1;57097;0;10;N;2;7;2;4;17125;2;20960;
1;57102;0;409,25;N;1;13;0;0;17126;2,5;20961;
1;57103;0;116,93;N;2;13;2;5;17126;2,5;20961;
1;57101;0;17;N;1;1;1;2;17126;2;20961;
1;57107;0;10;N;2;7;3;6;17127;2;20962;
1;57108;0;1303,63;N;1;13;0;0;17127;2,5;20962;
1;57109;0;372,47;N;2;13;2;5;17127;2,5;20962;
1;57105;0;13;N;2;1;3;6;17127;2;20962;
1;57104;0;37;N;1;1;0;0;17127;2;20962;
1;57106;0;50;N;1;7;0;0;17127;2;20962;
1;57113;0;248,76;N;2;13;2;5;17128;2,5;20963;
1;57112;0;870,65;N;1;13;0;0;17128;2,5;20963;
1;57111;0;15;N;1;7;1;2;17128;2;20963;
1;57110;0;10;N;1;1;1;2;17128;2;20963;
1;37983;0;10;N;2;7;1;2;12481;2;20964;
1;37986;0;8,1;N;3;13;3;7,5;12481;2,5;20964;
1;37985;0;16,2;N;2;13;0;0;12481;2,5;20964;
1;37982;0;13;N;1;1;1;2;12481;2;20964;
1;37984;0;121,51;N;1;13;0;0;12481;2,5;20964;
1;37981;0;8,56;N;3;13;3;7,5;12480;2,5;20965;
1;37979;0;145,54;N;1;13;0;0;12480;2,5;20965;
1;37980;0;17,12;N;2;13;0;0;12480;2,5;20965;
1;32430;0;10;N;1;1;1;2;11332;2;20966;
1;32431;0;33,3;N;1;13;1;2,5;11332;2,5;20966;
1;51279;0;15;N;1;1;1;2;15748;2;20967;
1;51280;0;45,45;N;1;13;0;0;15748;2,5;20967;
1;51281;0;45,45;N;2;13;3;7,5;15748;2,5;20967;
1;57117;0;20;N;1;7;1;2;17130;2;20968;
1;57118;0;161,62;N;1;13;0;0;17130;2,5;20968;
1;57119;0;46,18;N;2;13;2;5;17130;2,5;20968;
1;50139;0;161,18;N;2;13;1;2,5;15488;2,5;20969;
1;50138;0;322,37;N;1;13;0;0;15488;2,5;20969;
1;50137;0;30;N;1;3;2;0;15488;0;20969;
1;50136;0;10;N;1;1;2;4;15488;2;20969;
1;50132;0;53,61;N;2;13;2;5;15486;2,5;20970;
1;50131;0;107,21;N;1;13;0;0;15486;2,5;20970;
1;50123;0;98,32;N;2;13;3;7,5;15483;2,5;20971;
1;50122;0;98,32;N;1;13;0;0;15483;2,5;20971;
1;50148;0;109,81;N;1;13;0;0;15492;2,5;20972;
1;50147;0;15;N;1;1;2;4;15492;2;20972;
1;50149;0;109,81;N;2;13;3;7,5;15492;2,5;20972;
1;50145;0;40,08;N;1;13;0;0;15491;2,5;20973;
1;50146;0;40,08;N;2;13;3;7,5;15491;2,5;20973;
1;50141;0;60,33;N;2;13;3;7,5;15489;2,5;20974;
1;50140;0;40,22;N;1;13;0;0;15489;2,5;20974;
1;49998;0;161,46;N;1;13;0;0;15457;2,5;20975;
1;49994;0;10;N;2;1;0;0;15457;2;20975;
1;49993;0;30;N;1;1;0;0;15457;2;20975;
1;49996;0;40;N;2;2;3;1,5;15457;0,5;20975;
1;49999;0;242,19;N;2;13;3;7,5;15457;2,5;20975;
1;49997;0;50;N;1;7;2;4;15457;2;20975;
1;49995;0;5;N;3;1;4;8;15457;2;20975;
1;50153;0;125,99;N;2;13;3;7,5;15493;2,5;20976;
1;50152;0;83,99;N;1;13;0;0;15493;2,5;20976;
1;50150;0;20;N;1;1;0;0;15493;2;20976;
1;50151;0;3;N;2;1;3;6;15493;2;20976;
1;50155;0;66,07;N;2;13;4;10;15494;2,5;20977;
1;50154;0;44,05;N;1;13;0;0;15494;2,5;20977;
1;56534;0;86,78;N;1;13;0;0;16967;2,5;20978;
1;76517;0;30;N;1;1;2;4;21890;2;12961;
1;76518;0;172,3;N;1;13;0;0;21890;2,5;12961;
1;76521;0;10;N;1;7;2;4;21891;2;12962;
1;76520;0;5;N;1;1;1;2;21891;2;12962;
1;76523;0;465;N;2;13;3;7,5;21891;2,5;12962;
1;76522;0;465;N;1;13;0;0;21891;2,5;12962;
1;76592;0;150,33;N;2;13;0;0;21910;2,5;12983;
1;76591;0;300,67;N;1;13;0;0;21910;2,5;12983;
1;46943;0;15,9;N;1;13;0;0;14716;2,5;21800;
1;46944;0;23,85;N;2;13;4;10;14716;2,5;21800;
1;46940;0;3;N;1;1;1;2;14715;2;21801;
1;46942;0;19,05;N;2;13;3;7,5;14715;2,5;21801;
1;46941;0;19,05;N;1;13;0;0;14715;2,5;21801;
1;47421;0;5;N;1;1;1;2;14833;2;21802;
1;47422;0;26,89;N;1;13;0;0;14833;2,5;21802;
1;47423;0;40,33;N;2;13;4;10;14833;2,5;21802;
1;46989;0;10;N;1;1;2;4;14729;2;21803;
1;46990;0;42,65;N;1;13;0;0;14729;2,5;21803;
1;46991;0;42,65;N;2;13;3;7,5;14729;2,5;21803;
1;47443;0;61,45;N;1;13;0;0;14840;2,5;21804;
1;47444;0;92,18;N;2;13;4;10;14840;2,5;21804;
1;47418;0;10;N;1;1;2;4;14832;2;21805;
1;47419;0;55,96;N;1;13;0;0;14832;2,5;21805;
1;47420;0;83,94;N;2;13;3;7,5;14832;2,5;21805;
1;57378;0;7;N;1;1;1;2;17193;2;21806;
1;57380;0;215,26;N;1;13;0;0;17193;2,5;21806;
1;57379;0;7;N;1;7;1;2;17193;2;21806;
1;57381;0;46,13;N;2;13;2;5;17193;2,5;21806;
1;57384;0;30;N;1;7;0;0;17194;2;21807;
1;57383;0;17;N;2;1;2;4;17194;2;21807;
1;57382;0;20;N;1;1;0;0;17194;2;21807;
1;57385;0;15;N;2;7;0;0;17194;2;21807;
1;57386;0;10;N;3;7;3;6;17194;2;21807;
1;57390;0;107,28;N;2;13;2;5;17194;2,5;21807;
1;57387;0;4;N;1;8;0;0;17194;1;21807;
1;57388;0;2;N;2;8;1;1;17194;1;21807;
1;57389;0;375,48;N;1;13;0;0;17194;2,5;21807;
1;57393;0;117,58;N;1;13;0;0;17195;2,5;21809;
1;57392;0;15;N;1;7;1;2;17195;2;21809;
1;57394;0;33,59;N;2;13;2;5;17195;2,5;21809;
1;57391;0;10;N;1;1;1;2;17195;2;21809;
1;57397;0;13;N;2;7;2;4;17196;2;21810;
1;57399;0;112,37;N;2;13;2;5;17196;2,5;21810;
1;57395;0;20;N;1;1;1;2;17196;2;21810;
1;57396;0;37;N;1;7;0;0;17196;2;21810;
1;57398;0;393,29;N;1;13;0;0;17196;2,5;21810;
1;57402;0;27,26;N;2;13;2;5;17197;2,5;21812;
1;57401;0;95,42;N;1;13;0;0;17197;2,5;21812;
1;57400;0;20;N;1;7;1;2;17197;2;21812;
1;57406;0;70;N;2;13;2;5;17198;2,5;21813;
1;57405;0;326,67;N;1;13;0;0;17198;2,5;21813;
1;57404;0;25;N;1;7;1;2;17198;2;21813;
1;57403;0;7;N;1;1;1;2;17198;2;21813;
1;57407;0;10;N;2;1;1;2;17199;2;21814;
1;57408;0;25;N;1;7;2;4;17199;2;21814;
1;57410;0;26,12;N;2;13;2;5;17199;2,5;21814;
1;57409;0;121,9;N;1;13;0;0;17199;2,5;21814;
1;57411;0;77,06;N;1;13;0;0;17200;2,5;21815;
1;57412;0;25,69;N;2;13;3;7,5;17200;2,5;21815;
1;57414;0;89,35;N;2;13;2;5;17202;2,5;21816;
1;57413;0;268,06;N;1;13;0;0;17202;2,5;21816;
1;57415;0;7;N;1;1;1;2;17203;2;21817;
1;57417;0;36,18;N;2;13;2;5;17203;2,5;21817;
1;57416;0;126,63;N;1;13;0;0;17203;2,5;21817;
1;57419;0;112,55;N;1;13;0;0;17204;2,5;21818;
1;57418;0;25;N;1;7;1;2;17204;2;21818;
1;57420;0;32,16;N;2;13;2;5;17204;2,5;21818;
1;57422;0;8;N;1;7;1;2;17205;2;21819;
1;57423;0;90,53;N;1;13;0;0;17205;2,5;21819;
1;57421;0;7;N;1;1;1;2;17205;2;21819;
1;57424;0;19,4;N;2;13;2;5;17205;2,5;21819;
1;57427;0;104,62;N;2;13;2;5;17206;2,5;21820;
1;57425;0;25;N;1;7;1;2;17206;2;21820;
1;57426;0;366,18;N;1;13;0;0;17206;2,5;21820;
1;57430;0;41,35;N;2;13;2;5;17207;2,5;21821;
1;57429;0;115,78;N;1;13;0;0;17207;2,5;21821;
1;57428;0;7;N;1;1;1;2;17207;2;21821;
1;57431;0;17;N;1;1;1;2;17208;2;21822;
1;57432;0;429,32;N;1;13;0;0;17208;2,5;21822;
1;57433;0;92;N;2;13;2;5;17208;2,5;21822;
1;57435;0;36,1;N;2;13;2;5;17209;2,5;21823;
1;57434;0;144,4;N;1;13;0;0;17209;2,5;21823;
1;48028;0;2;N;1;1;1;2;14976;2;21824;
1;48029;0;10;N;1;7;2;4;14976;2;21824;
1;48031;0;45,61;N;2;13;4;10;14976;2,5;21824;
1;48030;0;30,4;N;1;13;0;0;14976;2,5;21824;
1;48072;0;30;N;1;7;2;4;14985;2;21825;
1;48073;0;29,52;N;1;13;0;0;14985;2,5;21825;
1;48071;0;5;N;1;1;2;4;14985;2;21825;
1;48074;0;44,27;N;2;13;0;0;14985;2,5;21825;
1;48075;0;14,76;N;3;13;5;12,5;14985;2,5;21825;
1;48333;0;24,97;N;2;13;3;7,5;15061;2,5;21827;
1;48332;0;49,94;N;1;13;0;0;15061;2,5;21827;
1;48331;0;5;N;1;1;1;2;15061;2;21827;
1;47897;0;34,66;N;2;13;3;7,5;14952;2,5;21828;
1;47895;0;1;N;1;1;1;2;14952;2;21828;
1;47896;0;34,66;N;1;13;0;0;14952;2,5;21828;
1;47789;0;45,13;N;2;13;2;5;14926;2,5;21829;
1;47788;0;45,13;N;1;13;0;0;14926;2,5;21829;
1;47787;0;5;N;1;7;2;4;14926;2;21829;
1;47786;0;5;N;1;1;2;4;14926;2;21829;
1;47790;0;54,61;N;1;13;0;0;14927;2,5;21830;
1;47791;0;54,61;N;2;13;3;7,5;14927;2,5;21830;
1;46863;0;33,39;N;1;13;0;0;14691;2,5;21831;
1;46864;0;33,39;N;2;13;3;7,5;14691;2,5;21831;
1;46865;0;34,85;N;1;13;0;0;14692;2,5;21832;
1;46866;0;34,85;N;2;13;3;7,5;14692;2,5;21832;
1;47322;0;13,63;N;1;13;0;0;14812;2,5;21833;
1;47323;0;13,63;N;2;13;3;7,5;14812;2,5;21833;
1;47457;0;5;N;1;1;2;4;14845;2;21834;
1;47459;0;15,71;N;2;13;3;7,5;14845;2,5;21834;
1;47458;0;10,47;N;1;13;0;0;14845;2,5;21834;
1;47455;0;14,83;N;1;13;0;0;14844;2,5;21835;
1;47456;0;22,25;N;2;13;3;7,5;14844;2,5;21835;
1;47454;0;10;N;1;1;2;4;14844;2;21835;
1;46851;0;2;N;1;1;1;2;14688;2;21836;
1;46852;0;1;N;1;8;2;2;14688;1;21836;
1;46853;0;47,54;N;1;13;0;0;14688;2,5;21836;
1;46854;0;47,54;N;2;13;3;7,5;14688;2,5;21836;
1;47472;0;3;N;1;7;2;4;14850;2;21837;
1;47473;0;29,05;N;1;13;0;0;14850;2,5;21837;
1;47474;0;43,58;N;2;13;4;10;14850;2,5;21837;
1;47479;0;5;N;1;1;1;2;14852;2;21838;
1;47480;0;10;N;1;7;2;4;14852;2;21838;
1;47482;0;56,75;N;2;13;3;7,5;14852;2,5;21838;
1;47481;0;56,75;N;1;13;0;0;14852;2,5;21838;
1;47467;0;15,26;N;2;13;3;7,5;14848;2,5;21839;
1;47466;0;15,26;N;1;13;0;0;14848;2,5;21839;
1;47449;0;10;N;1;1;2;4;14842;2;21840;
1;47451;0;10,65;N;2;13;3;7,5;14842;2,5;21840;
1;47450;0;21,3;N;1;13;0;0;14842;2,5;21840;
1;47452;0;10,45;N;1;13;0;0;14843;2,5;21841;
1;47453;0;5,23;N;2;13;3;7,5;14843;2,5;21841;
1;47442;0;33,31;N;2;13;3;7,5;14839;2,5;21842;
1;47441;0;33,31;N;1;13;0;0;14839;2,5;21842;
1;47440;0;10;N;1;1;2;4;14839;2;21842;
1;47320;0;10,21;N;1;13;0;0;14811;2,5;21843;
1;47321;0;5,1;N;2;13;3;7,5;14811;2,5;21843;
1;47319;0;5,93;N;2;13;3;7,5;14810;2,5;21844;
1;47318;0;11,85;N;1;13;0;0;14810;2,5;21844;
1;47317;0;12,44;N;2;13;3;7,5;14809;2,5;21845;
1;47316;0;12,44;N;1;13;0;0;14809;2,5;21845;
1;47039;0;5;N;1;1;2;4;14743;2;21846;
1;47041;0;16,17;N;2;13;3;7,5;14743;2,5;21846;
1;47040;0;16,17;N;1;13;0;0;14743;2,5;21846;
1;47044;0;15,22;N;2;13;3;7,5;14744;2,5;21847;
1;47043;0;15,22;N;1;13;0;0;14744;2,5;21847;
1;47042;0;1;N;1;1;1;2;14744;2;21847;
1;47055;0;15,13;N;1;13;0;0;14748;2,5;21848;
1;47056;0;7,57;N;2;13;3;7,5;14748;2,5;21848;
1;47059;0;8,18;N;2;13;3;7,5;14749;2,5;21849;
1;47057;0;3;N;1;1;1;2;14749;2;21849;
1;47058;0;16,37;N;1;13;0;0;14749;2,5;21849;
1;47064;0;10,19;N;2;13;3;7,5;14750;2,5;21850;
1;47063;0;20,37;N;1;13;0;0;14750;2,5;21850;
1;47060;0;30;N;1;1;2;4;14750;2;21850;
1;47061;0;5;N;1;7;0;0;14750;2;21850;
1;47062;0;10;N;2;7;3;6;14750;2;21850;
1;47037;0;13,07;N;1;13;0;0;14742;2,5;21851;
1;47038;0;13,07;N;2;13;3;7,5;14742;2,5;21851;
1;47036;0;20;N;1;1;2;4;14742;2;21851;
1;47065;0;5;N;1;1;2;4;14751;2;21852;
1;75060;0;17,96;N;2;13;2;5;21484;2,5;13226;
1;75059;0;71,83;N;1;13;0;0;21484;2,5;13226;
1;75106;0;76,94;N;1;13;0;0;21494;2,5;13227;
1;75104;0;10;N;1;1;1;2;21494;2;13227;
1;75105;0;10;N;1;7;1;2;21494;2;13227;
1;75107;0;21,98;N;2;13;2;5;21494;2,5;13227;
1;73663;0;168,91;N;2;13;0;0;21117;2,5;13228;
1;73662;0;1182,37;N;1;13;0;0;21117;2,5;13228;
1;73661;0;70;N;1;7;3;6;21117;2;13228;
1;73664;0;84,46;N;3;13;3;7,5;21117;2,5;13228;
1;73660;0;120;N;1;1;3;6;21117;2;13228;
1;73597;0;10;N;1;1;1;2;21098;2;13230;
1;73599;0;22,76;N;2;13;2;5;21098;2,5;13230;
1;73598;0;182,05;N;1;13;0;0;21098;2,5;13230;
1;78308;0;10;N;1;7;2;4;22250;2;13231;
1;78307;0;15;N;2;1;3;6;22250;2;13231;
1;78306;0;10;N;1;1;0;0;22250;2;13231;
1;78310;0;21,95;N;3;13;5;12,5;22250;2,5;13231;
1;78309;0;197,57;N;2;13;0;0;22250;2,5;13231;
1;68804;0;25;N;1;1;0;0;19940;2;13232;
1;68806;0;20;N;1;7;1;2;19940;2;13232;
1;68805;0;10;N;2;1;2;4;19940;2;13232;
1;68808;0;135,78;N;2;13;2;5;19940;2,5;13232;
1;68807;0;475,24;N;1;13;0;0;19940;2,5;13232;
1;74180;0;622,49;N;1;13;0;0;21252;2,5;13233;
1;74181;0;177,85;N;2;13;2;5;21252;2,5;13233;
1;74179;0;25;N;1;7;2;4;21252;2;13233;
1;74177;0;20;N;1;1;0;0;21252;2;13233;
1;74178;0;10;N;2;1;2;4;21252;2;13233;
1;74622;0;25;N;2;1;3;6;21367;2;13234;
1;74625;0;3;N;3;8;3;3;21367;1;13234;
1;74627;0;42,11;N;2;13;0;0;21367;2,5;13234;
1;74626;0;294,77;N;1;13;0;0;21367;2,5;13234;
1;74628;0;21,05;N;3;13;3;7,5;21367;2,5;13234;
1;74623;0;20;N;1;7;0;0;21367;2;13234;
1;74624;0;10;N;2;7;3;6;21367;2;13234;
1;68905;0;84,22;N;2;13;0;0;19963;2,5;13235;
1;68902;0;40;N;1;1;2;4;19963;2;13235;
1;68903;0;28;N;1;7;1;2;19963;2;13235;
1;68904;0;589,56;N;1;13;0;0;19963;2,5;13235;
1;68906;0;42,11;N;3;13;3;7,5;19963;2,5;13235;
1;74158;0;880,34;N;1;13;0;0;21247;2,5;13236;
1;74154;0;30;N;1;1;0;0;21247;2;13236;
1;74155;0;15;N;2;1;3;6;21247;2;13236;
1;74156;0;40;N;1;7;0;0;21247;2;13236;
1;74160;0;62,88;N;3;13;3;7,5;21247;2,5;13236;
1;74157;0;25;N;2;7;3;6;21247;2;13236;
1;74159;0;125,76;N;2;13;0;0;21247;2,5;13236;
1;72901;0;10;N;1;1;1;2;20904;2;13237;
1;72902;0;15;N;1;7;1;2;20904;2;13237;
1;72903;0;140;N;1;13;0;0;20904;2,5;13237;
1;72904;0;40;N;3;13;4;10;20904;2,5;13237;
1;74898;0;157,45;N;2;13;0;0;21446;2,5;13239;
1;74899;0;157,45;N;3;13;3;7,5;21446;2,5;13239;
1;74894;0;52;N;2;1;3;6;21446;2;13239;
1;74896;0;35;N;2;7;3;6;21446;2;13239;
1;74897;0;1102,15;N;1;13;0;0;21446;2,5;13239;
1;74893;0;70;N;1;1;0;0;21446;2;13239;
1;74895;0;50;N;1;7;0;0;21446;2;13239;
1;74854;0;436,15;N;1;13;0;0;21438;2,5;13240;
1;74853;0;20;N;1;7;1;2;21438;2;13240;
1;74855;0;54,52;N;2;13;2;5;21438;2,5;13240;
1;74852;0;20;N;1;1;1;2;21438;2;13240;
1;69150;0;164,38;N;2;13;4;10;20019;2,5;13241;
1;69149;0;281,79;N;1;13;0;0;20019;2,5;13241;
1;69147;0;30;N;1;1;0;0;20019;2;13241;
1;69148;0;5;N;2;1;3;6;20019;2;13241;
1;78289;0;10;N;2;1;3;6;22246;2;13242;
1;78290;0;430,79;N;1;13;0;0;22246;2,5;13242;
1;78291;0;251,3;N;2;13;0;0;22246;2,5;13242;
1;78292;0;35,9;N;3;13;4;10;22246;2,5;13242;
1;78288;0;30;N;1;1;0;0;22246;2;13242;
1;78208;0;268,32;N;3;13;5;12,5;22230;2,5;13243;
1;78207;0;402,48;N;2;13;0;0;22230;2,5;13243;
1;78202;0;120;N;1;7;0;0;22230;2;13243;
1;78203;0;40;N;2;7;0;0;22230;2;13243;
1;78204;0;35;N;3;7;5;10;22230;2;13243;
1;78199;0;15;N;3;1;4;8;22230;2;13243;
1;78200;0;5;N;1;4;0;0;22230;0,5;13243;
1;78206;0;402,48;N;1;13;0;0;22230;2,5;13243;
1;78205;0;2;N;1;8;1;1;22230;1;13243;
1;78201;0;10;N;2;4;3;1,5;22230;0,5;13243;
1;78198;0;50;N;2;1;0;0;22230;2;13243;
1;78197;0;80;N;1;1;0;0;22230;2;13243;
1;76302;0;321,24;N;1;13;0;0;21839;2,5;13253;
1;76301;0;15;N;1;7;2;4;21839;2;13253;
1;76303;0;441,7;N;2;13;0;0;21839;2,5;13253;
1;76304;0;40,15;N;3;13;5;12,5;21839;2,5;13253;
1;76683;0;5;N;1;1;1;2;21933;2;13254;
1;76684;0;30;N;1;7;2;4;21933;2;13254;
1;76685;0;292,06;N;1;13;0;0;21933;2,5;13254;
1;76686;0;170,37;N;2;13;3;7,5;21933;2,5;13254;
1;76674;0;268,79;N;2;13;3;7,5;21930;2,5;13257;
1;76672;0;20;N;1;7;2;4;21930;2;13257;
1;76673;0;537,57;N;1;13;0;0;21930;2,5;13257;
1;76671;0;20;N;1;1;2;4;21930;2;13257;
1;76306;0;20;N;1;7;2;4;21840;2;13262;
1;76305;0;5;N;1;1;2;4;21840;2;13262;
1;76307;0;98,43;N;1;13;0;0;21840;2,5;13262;
1;76308;0;49,21;N;2;13;3;7,5;21840;2,5;13262;
1;76675;0;10;N;1;1;2;4;21931;2;13264;
1;76678;0;190,65;N;2;13;4;10;21931;2,5;13264;
1;76676;0;2;N;1;7;1;2;21931;2;13264;
1;76677;0;285,98;N;1;13;0;0;21931;2,5;13264;
1;76681;0;441,3;N;1;13;0;0;21932;2,5;13265;
1;76682;0;257,42;N;2;13;3;7,5;21932;2,5;13265;
1;76679;0;10;N;1;1;2;4;21932;2;13265;
1;76680;0;30;N;1;7;2;4;21932;2;13265;
1;76688;0;20;N;1;7;2;4;21934;2;13272;
1;76689;0;1;N;1;8;2;2;21934;1;13272;
1;76690;0;288,64;N;1;13;0;0;21934;2,5;13272;
1;76691;0;168,37;N;2;13;0;0;21934;2,5;13272;
1;76687;0;5;N;1;1;1;2;21934;2;13272;
1;76692;0;24,05;N;3;13;4;10;21934;2,5;13272;
1;78744;0;77,89;N;2;13;2;5;22343;2,5;13279;
1;78743;0;545,24;N;1;13;0;0;22343;2,5;13279;
1;78742;0;15;N;1;1;1;2;22343;2;13279;
1;76701;0;23,45;N;3;13;4;10;21936;2,5;13290;
1;76700;0;164,18;N;2;13;0;0;21936;2,5;13290;
1;76699;0;281,44;N;1;13;0;0;21936;2,5;13290;
1;76697;0;10;N;1;1;2;4;21936;2;13290;
1;76698;0;1;N;1;7;1;2;21936;2;13290;
1;76694;0;10;N;1;7;2;4;21935;2;13291;
1;76696;0;250,96;N;2;13;3;7,5;21935;2,5;13291;
1;76693;0;10;N;1;1;2;4;21935;2;13291;
1;76695;0;501,92;N;1;13;0;0;21935;2,5;13291;
1;76313;0;79,27;N;3;13;5;12,5;21841;2,5;13305;
1;76312;0;872;N;2;13;0;0;21841;2,5;13305;
1;76311;0;634,18;N;1;13;0;0;21841;2,5;13305;
1;76310;0;30;N;1;7;2;4;21841;2;13305;
1;76309;0;20;N;1;1;2;4;21841;2;13305;
1;76711;0;218,04;N;2;13;0;0;21939;2,5;13306;
1;76710;0;242,26;N;1;13;0;0;21939;2,5;13306;
1;76712;0;24,23;N;3;13;6;15;21939;2,5;13306;
1;76332;0;70;N;1;1;0;0;21845;2;13307;
1;76338;0;2687,41;N;2;13;4;10;21845;2,5;13307;
1;76334;0;15;N;3;1;4;8;21845;2;13307;
1;76333;0;30;N;2;1;0;0;21845;2;13307;
